A030520,한글과컴퓨터,IT서비스,Y,N,N,N
A222080,씨아이에스,IT 장비 및 소재,Y,N,N,N
A006840,AK홀딩스,지주사,Y,Y,N,N
A033500,동성화인텍,조선,Y,N,N,N
A078020,이베스트투자증권,금융,Y,N,Y,N
A234340,세틀뱅크,IT서비스,Y,N,N,N
A143240,사람인에이치알,IT서비스,Y,N,N,N
A065530,전파기지국,통신,Y,N,N,N
A002990,금호산업,건설 및 건축자재,Y,N,N,N
A084690,대상홀딩스,지주사,Y,Y,N,N
A119610,인터로조,의료기기 및 용품,Y,N,N,N
A058650,세아홀딩스,지주사,Y,Y,N,N
A087010,펩트론,제약 및 바이오,Y,N,N,N
A179900,유티아이,IT 장비 및 소재,Y,N,N,N
A003620,쌍용차,자동차 및 관련부품,Y,N,N,N
A109820,진매트릭스,제약 및 바이오,Y,N,N,N
A036930,주성엔지니어링,반도체 관련장비 및 부품,Y,N,N,N
A166480,코아스템,제약 및 바이오,Y,N,N,N
A195870,해성디에스,반도체 관련장비 및 부품,Y,N,N,N
A095720,웅진씽크빅,일반서비스,Y,N,N,N
A089600,나스미디어,미디어 및 엔터,Y,N,N,N
A050890,쏠리드,통신,Y,N,N,N
A003300,한일홀딩스,지주사,Y,Y,N,N
A111710,남화산업,레저산업,Y,N,N,N
A093320,케이아이엔엑스,IT서비스,Y,N,N,N
A236200,슈프리마,전기 및 전자기기,Y,N,N,N
A194700,노바렉스,제약 및 바이오,Y,N,N,N
A010170,대한광통신,전기 및 전자기기,Y,N,N,N
A256940,케이피에스,디스플레이 장비 및 부품,Y,N,N,N
A002310,아세아제지,종이 및 용기,Y,N,N,N
A152330,코리아오토글라스,자동차 및 관련부품,Y,N,N,N
A004690,삼천리,유틸리티,Y,N,N,N
A040910,아이씨디,디스플레이 장비 및 부품,Y,N,N,N
A036800,나이스정보통신,IT서비스,Y,N,N,N
A002100,경농,화학,Y,N,N,N
A039440,에스티아이,반도체 관련장비 및 부품,Y,N,N,N
A023900,풍국주정,식음료,Y,N,N,N
A047310,파워로직스,IT 장비 및 소재,Y,N,N,N
A029530,신도리코,전기 및 전자기기,Y,N,N,N
A001500,현대차증권,금융,Y,N,Y,N
A000370,한화손해보험,금융,Y,N,Y,N
A030610,교보증권,금융,Y,N,Y,N
A059090,미코,반도체 관련장비 및 부품,Y,N,N,N
A049950,미래컴퍼니,디스플레이 장비 및 부품,Y,N,N,N
A089970,에이피티씨,반도체 관련장비 및 부품,Y,N,N,N
A243840,신흥에스이씨,IT 장비 및 소재,Y,N,N,N
A007340,디티알오토모티브,자동차 및 관련부품,Y,N,N,N
A064550,바이오니아,제약 및 바이오,Y,N,N,N
A317330,덕산테코피아,반도체 관련장비 및 부품,Y,N,N,N
A220630,해마로푸드서비스,식음료,Y,N,N,N
A270870,뉴트리,식음료,Y,N,N,N
A011280,태림포장,종이 및 용기,Y,N,N,N
A089980,상아프론테크,IT 장비 및 소재,Y,N,N,N
A002810,삼영무역,가정용품,Y,N,N,N
A137400,피엔티,IT 장비 및 소재,Y,N,N,N
A015750,성우하이텍,자동차 및 관련부품,Y,N,N,N
A064260,다날,IT서비스,Y,N,N,N
A005390,신성통상,섬유 및 의류,Y,N,N,N
A208340,파멥신,제약 및 바이오,Y,N,N,N
A045970,코아시아,IT 장비 및 소재,Y,N,N,N
A155650,와이엠씨,디스플레이 장비 및 부품,Y,N,N,N
A016580,환인제약,제약 및 바이오,Y,N,N,N
A123420,선데이토즈,미디어 및 엔터,Y,N,N,N
A239610,에이치엘사이언스,제약 및 바이오,Y,N,N,N
A078520,에이블씨엔씨,가정용품,Y,N,N,N
A017940,E1,석유 및 가스,Y,N,N,N
A101060,SBS미디어홀딩스,지주사,Y,Y,N,N
A039560,다산네트웍스,통신,Y,N,N,N
A272550,삼양패키징,종이 및 용기,Y,N,N,N
A009680,모토닉,자동차 및 관련부품,Y,N,N,N
A036580,팜스코,식음료,Y,N,N,N
A084650,랩지노믹스,제약 및 바이오,Y,N,N,N
A029460,케이씨,반도체 관련장비 및 부품,Y,N,N,N
A004710,한솔테크닉스,IT 장비 및 소재,Y,N,N,N
A110790,크리스에프앤씨,섬유 및 의류,Y,N,N,N
A060280,큐렉소,의료기기 및 용품,Y,N,N,N
A041190,우리기술투자,금융,Y,N,Y,N
A004380,삼익THK,기계,Y,N,N,N
A080160,모두투어,레저산업,Y,N,N,N
A079980,휴비스,섬유 및 의류,Y,N,N,N
A300120,라온피플,IT 장비 및 소재,Y,N,N,N
A040350,큐로컴,IT서비스,Y,N,N,N
A131390,피앤이솔루션,IT 장비 및 소재,Y,N,N,N
A036530,S&T홀딩스,지주사,Y,Y,N,N
A092130,이크레더블,일반서비스,Y,N,N,N
A282880,코윈테크,기계,Y,N,N,N
A100130,동국S&C,에너지,Y,N,N,N
A014620,성광벤드,기계,Y,N,N,N
A001360,삼성제약,제약 및 바이오,Y,N,N,N
A011930,신성이엔지,에너지,Y,N,N,N
A183190,아세아시멘트,건설 및 건축자재,Y,N,N,N
A037070,파세코,가정용품,Y,N,N,N
A052710,아모텍,IT 장비 및 소재,Y,N,N,N
A041830,인바디,의료기기 및 용품,Y,N,N,N
A012690,모나리자,종이 및 용기,Y,N,N,N
A031440,신세계푸드,식음료,Y,N,N,N
A148140,비디아이,기계,Y,N,N,N
A086820,바이오솔루션,제약 및 바이오,Y,N,N,N
A102460,이연제약,제약 및 바이오,Y,N,N,N
A054780,키이스트,미디어 및 엔터,Y,N,N,N
A023160,태광,기계,Y,N,N,N
A035890,서희건설,건설 및 건축자재,Y,N,N,N
A005720,넥센,지주사,Y,Y,N,N
A207760,미스터블루,미디어 및 엔터,Y,N,N,N
A216050,인크로스,미디어 및 엔터,Y,N,N,N
A299660,셀리드,제약 및 바이오,Y,N,N,N
A232140,와이아이케이,반도체 관련장비 및 부품,Y,N,N,N
A025000,KPX케미칼,화학,Y,N,N,N
A095340,ISC,반도체 관련장비 및 부품,Y,N,N,N
A123690,한국화장품,가정용품,Y,N,N,N
A016590,신대양제지,종이 및 용기,Y,N,N,N
A900140,엘브이엠씨홀딩스,지주사,N,Y,N,N
A063570,한국전자금융,IT서비스,Y,N,N,N
A005420,코스모화학,IT 장비 및 소재,Y,N,N,N
A003070,코오롱글로벌,건설 및 건축자재,Y,N,N,N
A121800,비덴트,전기 및 전자기기,Y,N,N,N
A070960,용평리조트,레저산업,Y,N,N,N
A007810,코리아써키트,IT 장비 및 소재,Y,N,N,N
A007690,국도화학,화학,Y,N,N,N
A016250,이테크건설,건설 및 건축자재,Y,N,N,N
A002020,코오롱,지주사,Y,Y,N,N
A082800,루미마이크로,전기 및 전자기기,Y,N,N,N
A037710,광주신세계,유통,Y,N,N,N
A123860,아나패스,디스플레이 장비 및 부품,Y,N,N,N
A006490,인스코비,전기 및 전자기기,Y,N,N,N
A115960,연우,가정용품,Y,N,N,N
A131290,티에스이,반도체 관련장비 및 부품,Y,N,N,N
A001940,KISCO홀딩스,지주사,Y,Y,N,N
A244460,올리패스,가정용품,Y,N,N,N
A001130,대한제분,식음료,Y,N,N,N
A101530,해태제과식품,식음료,Y,N,N,N
A136490,선진,식음료,Y,N,N,N
A003560,IHQ,미디어 및 엔터,Y,N,N,N
A080420,모다이노칩,IT 장비 및 소재,Y,N,N,N
A051500,CJ프레시웨이,식음료,Y,N,N,N
A017180,명문제약,제약 및 바이오,Y,N,N,N
A161000,애경유화,화학,Y,N,N,N
A003120,일성신약,제약 및 바이오,Y,N,N,N
A011040,경동제약,제약 및 바이오,Y,N,N,N
A094280,효성ITX,IT서비스,Y,N,N,N
A003920,남양유업,식음료,Y,N,N,N
A009520,포스코엠텍,철강 및 비철강,Y,N,N,N
A229640,LS전선아시아,전기 및 전자기기,Y,N,N,N
A200670,휴메딕스,제약 및 바이오,Y,N,N,N
A005810,풍산홀딩스,지주사,Y,Y,N,N
A256630,포인트엔지니어링,반도체 관련장비 및 부품,Y,N,N,N
A251370,와이엠티,IT 장비 및 소재,Y,N,N,N
A125210,아모그린텍,IT 장비 및 소재,Y,N,N,N
A067290,JW신약,제약 및 바이오,Y,N,N,N
A054950,제이브이엠,의료기기 및 용품,Y,N,N,N
A003580,넥스트사이언스,건설 및 건축자재,Y,N,N,N
A068290,삼성출판사,미디어 및 엔터,Y,N,N,N
A035510,신세계 I&C,IT서비스,Y,N,N,N
A005960,동부건설,건설 및 건축자재,Y,N,N,N
A067080,대화제약,제약 및 바이오,Y,N,N,N
A031330,에스에이엠티,유통,Y,N,N,N
A153710,옵티팜,제약 및 바이오,Y,N,N,N
A015860,일진홀딩스,지주사,Y,Y,N,N
A104700,한국철강,철강 및 비철강,Y,N,N,N
A214260,라파스,가정용품,Y,N,N,N
A251970,펌텍코리아,종이 및 용기,Y,N,N,N
A225570,넷게임즈,미디어 및 엔터,Y,N,N,N
A049070,인탑스,IT 장비 및 소재,Y,N,N,N
A057500,SKC 솔믹스,반도체 관련장비 및 부품,Y,N,N,N
A067900,와이엔텍,일반서비스,Y,N,N,N
A161580,필옵틱스,디스플레이 장비 및 부품,Y,N,N,N
A000970,한국주철관,철강 및 비철강,Y,N,N,N
A025320,시노펙스,디스플레이 장비 및 부품,Y,N,N,N
A115180,큐리언트,제약 및 바이오,Y,N,N,N
A067990,도이치모터스,자동차 및 관련부품,Y,N,N,N
A074610,이엔플러스,기계,Y,N,N,N
A013030,하이록코리아,기계,Y,N,N,N
A006620,동구바이오제약,제약 및 바이오,Y,N,N,N
A255440,야스,디스플레이 장비 및 부품,Y,N,N,N
A042520,한스바이오메드,의료기기 및 용품,Y,N,N,N
A015360,예스코홀딩스,지주사,Y,Y,N,N
A123040,엠에스오토텍,자동차 및 관련부품,Y,N,N,N
A104480,티케이케미칼,섬유 및 의류,Y,N,N,N
A298690,에어부산,운송 및 물류,Y,N,N,N
A950110,SBI핀테크솔루션즈,IT서비스,Y,N,N,N
A054620,APS홀딩스,지주사,Y,Y,N,N
A011760,현대상사,일반서비스,Y,N,N,N
A175250,아이큐어,제약 및 바이오,Y,N,N,N
A001270,부국증권,금융,Y,N,Y,N
A058400,KNN,미디어 및 엔터,Y,N,N,N
A217730,강스템바이오텍,제약 및 바이오,Y,N,N,N
A302550,리메드,의료기기 및 용품,Y,N,N,N
A018120,진로발효,식음료,Y,N,N,N
A121440,골프존뉴딘홀딩스,지주사,Y,Y,N,N
A009580,무림P&P,종이 및 용기,Y,N,N,N
A016450,한세예스24홀딩스,지주사,Y,Y,N,N
A142280,녹십자엠에스,의료기기 및 용품,Y,N,N,N
A052400,코나아이,전기 및 전자기기,Y,N,N,N
A050110,캠시스,IT 장비 및 소재,Y,N,N,N
A007110,일신석재,건설 및 건축자재,Y,N,N,N
A091590,남화토건,건설 및 건축자재,Y,N,N,N
A238090,앤디포스,IT 장비 및 소재,Y,N,N,N
A248170,샘표식품,식음료,Y,N,N,N
A008060,대덕,IT 장비 및 소재,Y,N,N,N
A067170,오텍,기계,Y,N,N,N
A083550,케이엠,반도체 관련장비 및 부품,Y,N,N,N
A065950,웰크론,섬유 및 의류,Y,N,N,N
A228850,레이언스,의료기기 및 용품,Y,N,N,N
A004360,세방,운송 및 물류,Y,N,N,N
A036630,세종텔레콤,통신,Y,N,N,N
A036200,유니셈,반도체 관련장비 및 부품,Y,N,N,N
A083450,GST,반도체 관련장비 및 부품,Y,N,N,N
A089010,켐트로닉스,IT 장비 및 소재,Y,N,N,N
A039860,나노엔텍,의료기기 및 용품,Y,N,N,N
A053300,한국정보인증,IT서비스,Y,N,N,N
A043610,지니뮤직,미디어 및 엔터,Y,N,N,N
A000430,대원강업,자동차 및 관련부품,Y,N,N,N
A027050,코리아나,가정용품,Y,N,N,N
A045100,한양이엔지,반도체 관련장비 및 부품,Y,N,N,N
A214390,경보제약,제약 및 바이오,Y,N,N,N
A091810,티웨이항공,운송 및 물류,Y,N,N,N
A234690,녹십자웰빙,제약 및 바이오,Y,N,N,N
A079940,가비아,IT서비스,Y,N,N,N
A036030,KTH,유통,Y,N,N,N
A201490,미투온,미디어 및 엔터,Y,N,N,N
A065680,우주일렉트로,IT 장비 및 소재,Y,N,N,N
A206650,유바이오로직스,제약 및 바이오,Y,N,N,N
A078150,HB테크놀러지,디스플레이 장비 및 부품,Y,N,N,N
A214420,토니모리,가정용품,Y,N,N,N
A136540,윈스,IT서비스,Y,N,N,N
A032850,비트컴퓨터,의료기기 및 용품,Y,N,N,N
A067280,멀티캠퍼스,일반서비스,Y,N,N,N
A028100,동아지질,건설 및 건축자재,Y,N,N,N
A237820,플레이디,미디어 및 엔터,Y,N,N,N
A077500,유니퀘스트,반도체 관련장비 및 부품,Y,N,N,N
A950170,JTC,유통,N,N,N,N
A102260,동성코퍼레이션,지주사,Y,Y,N,N
A053980,오상자이엘,IT서비스,Y,N,N,N
A267850,아시아나IDT,IT서비스,Y,N,N,N
A290670,대보마그네틱,IT 장비 및 소재,Y,N,N,N
A263690,디알젬,의료기기 및 용품,Y,N,N,N
A203690,프로스테믹스,가정용품,Y,N,N,N
A071200,인피니트헬스케어,의료기기 및 용품,Y,N,N,N
A092230,KPX홀딩스,지주사,Y,Y,N,N
A034940,조아제약,제약 및 바이오,Y,N,N,N
A054050,농우바이오,식음료,Y,N,N,N
A086980,쇼박스,미디어 및 엔터,Y,N,N,N
A203650,드림시큐리티,IT서비스,Y,N,N,N
A067000,조이시티,미디어 및 엔터,Y,N,N,N
A311690,천랩,의료기기 및 용품,Y,N,N,N
A200780,비씨월드제약,제약 및 바이오,Y,N,N,N
A091090,세원셀론텍,제약 및 바이오,Y,N,N,N
A264450,유비쿼스,통신,Y,N,N,N
A004980,성신양회,건설 및 건축자재,Y,N,N,N
A106240,파인테크닉스,IT 장비 및 소재,Y,N,N,N
A091120,이엠텍,IT 장비 및 소재,Y,N,N,N
A225530,보광산업,건설 및 건축자재,Y,N,N,N
A306040,에스제이그룹,섬유 및 의류,Y,N,N,N
A001390,KG케미칼,화학,Y,N,N,N
A189300,인텔리안테크,통신,Y,N,N,N
A023910,대한약품,제약 및 바이오,Y,N,N,N
A045520,크린앤사이언스,자동차 및 관련부품,Y,N,N,N
A003570,S&T중공업,자동차 및 관련부품,Y,N,N,N
A072520,제넨바이오,IT 장비 및 소재,Y,N,N,N
A063080,게임빌,미디어 및 엔터,Y,N,N,N
A037950,엘컴텍,IT 장비 및 소재,Y,N,N,N
A044450,KSS해운,운송 및 물류,Y,N,N,N
A016710,대성홀딩스,지주사,Y,Y,N,N
A007540,샘표,식음료,Y,N,N,N
A033160,엠케이전자,반도체 관련장비 및 부품,Y,N,N,N
A215360,우리산업,자동차 및 관련부품,Y,N,N,N
A009190,대양금속,철강 및 비철강,Y,N,N,N
A084010,대한제강,철강 및 비철강,Y,N,N,N
A003350,한국화장품제조,가정용품,Y,N,N,N
A121600,나노신소재,디스플레이 장비 및 부품,Y,N,N,N
A214180,민앤지,IT서비스,Y,N,N,N
A077360,덕산하이메탈,반도체 관련장비 및 부품,Y,N,N,N
A009160,SIMPAC,기계,Y,N,N,N
A159580,제로투세븐,유아동산업,Y,N,N,N
A180400,캔서롭,의료기기 및 용품,Y,N,N,N
A086890,이수앱지스,제약 및 바이오,Y,N,N,N
A033920,무학,식음료,Y,N,N,N
A278650,노터스,제약 및 바이오,Y,N,N,N
A002030,아세아,지주사,Y,Y,N,N
A063160,종근당바이오,제약 및 바이오,Y,N,N,N
A226330,신테카바이오,제약 및 바이오,Y,N,N,N
A082740,HSD엔진,조선,Y,N,N,N
A144960,뉴파워프라즈마,반도체 관련장비 및 부품,Y,N,N,N
A019210,와이지-원,기계,Y,N,N,N
A027360,아주IB투자,금융,Y,N,Y,N
A131400,액트,IT 장비 및 소재,Y,N,N,N
A018000,유니슨,에너지,Y,N,N,N
A075580,세진중공업,조선,Y,N,N,N
A298040,효성중공업,건설 및 건축자재,Y,N,N,N
A007820,에스엠코어,기계,Y,N,N,N
A037460,삼지전자,통신,Y,N,N,N
A012700,리드코프,금융,Y,N,Y,N
A085370,루트로닉,의료기기 및 용품,Y,N,N,N
A002170,삼양통상,섬유 및 의류,Y,N,N,N
A031980,피에스케이홀딩스,지주사,Y,Y,N,N
A191420,테고사이언스,제약 및 바이오,Y,N,N,N
A302430,이노메트리,IT 장비 및 소재,Y,N,N,N
A072020,중앙백신,제약 및 바이오,Y,N,N,N
A067310,하나마이크론,반도체 관련장비 및 부품,Y,N,N,N
A036190,금화피에스시,유틸리티,Y,N,N,N
A099320,쎄트렉아이,기계,Y,N,N,N
A002700,신일전자,가정용품,Y,N,N,N
A109960,에이프로젠 H&G,미디어 및 엔터,Y,N,N,N
A044820,코스맥스비티아이,식음료,Y,N,N,N
A015590,큐로,기계,Y,N,N,N
A095570,AJ네트웍스,운송 및 물류,Y,N,N,N
A023760,한국캐피탈,금융,Y,N,Y,N
A005680,삼영전자,IT 장비 및 소재,Y,N,N,N
A289080,SV인베스트먼트,금융,Y,N,Y,N
A051160,지어소프트,IT서비스,Y,N,N,N
A176440,에이치엔티,IT 장비 및 소재,Y,N,N,N
A001790,대한제당,식음료,Y,N,N,N
A214430,아이쓰리시스템,기계,Y,N,N,N
A004970,신라교역,식음료,Y,N,N,N
A068930,디지털대성,일반서비스,Y,N,N,N
A035620,바른손이앤에이,미디어 및 엔터,Y,N,N,N
A004310,현대약품,제약 및 바이오,Y,N,N,N
A004960,한신공영,건설 및 건축자재,Y,N,N,N
A100790,미래에셋벤처투자,금융,Y,N,Y,N
A282690,동아타이어,자동차 및 관련부품,Y,N,N,N
A001530,DI동일,섬유 및 의류,Y,N,N,N
A130580,나이스디앤비,일반서비스,Y,N,N,N
A241790,오션브릿지,반도체 관련장비 및 부품,Y,N,N,N
A030210,KTB투자증권,금융,Y,N,Y,N
A100590,머큐리,통신,Y,N,N,N
A009270,신원,섬유 및 의류,Y,N,N,N
A077970,STX엔진,조선,Y,N,N,N
A044490,태웅,에너지,Y,N,N,N
A000540,흥국화재,금융,Y,N,Y,N
A016610,DB금융투자,금융,Y,N,Y,N
A122450,KMH,레저산업,Y,N,N,N
A048550,SM C&C,미디어 및 엔터,Y,N,N,N
A290720,푸드나무,식음료,Y,N,N,N
A102120,어보브반도체,반도체 관련장비 및 부품,Y,N,N,N
A108490,로보티즈,기계,Y,N,N,N
A060230,이그잭스,IT 장비 및 소재,Y,N,N,N
A073560,우리손에프앤지,식음료,Y,N,N,N
A061250,화일약품,제약 및 바이오,Y,N,N,N
A001250,GS글로벌,일반서비스,Y,N,N,N
A101140,비티원,섬유 및 의류,Y,N,N,N
A171120,라이온켐텍,건설 및 건축자재,Y,N,N,N
A317400,자이에스앤디,건설 및 건축자재,Y,N,N,N
A035150,백산,섬유 및 의류,Y,N,N,N
A053610,프로텍,반도체 관련장비 및 부품,Y,N,N,N
A060590,씨티씨바이오,제약 및 바이오,Y,N,N,N
A054670,대한뉴팜,제약 및 바이오,Y,N,N,N
A101160,월덱스,반도체 관련장비 및 부품,Y,N,N,N
A120030,조선선재,철강 및 비철강,Y,N,N,N
A306200,세아제강,철강 및 비철강,Y,N,N,N
A005950,이수화학,화학,Y,N,N,N
A030960,양지사,가정용품,Y,N,N,N
A013580,계룡건설,건설 및 건축자재,Y,N,N,N
A041920,메디아나,의료기기 및 용품,Y,N,N,N
A024950,삼천리자전거,레저산업,Y,N,N,N
A083660,CSA 코스믹,건설 및 건축자재,Y,N,N,N
A096240,청담러닝,일반서비스,Y,N,N,N
A049960,쎌바이오텍,제약 및 바이오,Y,N,N,N
A090360,로보스타,기계,Y,N,N,N
A001780,알루코,철강 및 비철강,Y,N,N,N
A027740,마니커,식음료,Y,N,N,N
A000680,LS네트웍스,섬유 및 의류,Y,N,N,N
A090350,노루페인트,건설 및 건축자재,Y,N,N,N
A299900,위지윅스튜디오,미디어 및 엔터,Y,N,N,N
A092070,디엔에프,반도체 관련장비 및 부품,Y,N,N,N
A008700,아남전자,가정용품,Y,N,N,N
A083310,엘오티베큠,반도체 관련장비 및 부품,Y,N,N,N
A052330,코텍,레저산업,Y,N,N,N
A001540,안국약품,제약 및 바이오,Y,N,N,N
A090850,이지웰,IT서비스,Y,N,N,N
A138690,엘아이에스,디스플레이 장비 및 부품,Y,N,N,N
A012030,DB,IT서비스,Y,N,N,N
A217270,넵튠,미디어 및 엔터,Y,N,N,N
A110990,디아이티,디스플레이 장비 및 부품,Y,N,N,N
A042370,비츠로테크,기계,Y,N,N,N
A011390,부산산업,건설 및 건축자재,Y,N,N,N
A007660,이수페타시스,IT 장비 및 소재,Y,N,N,N
A004840,DRB동일,자동차 및 관련부품,Y,N,N,N
A021050,서원,철강 및 비철강,Y,N,N,N
A061040,알에프텍,IT 장비 및 소재,Y,N,N,N
A036890,진성티이씨,기계,Y,N,N,N
A126700,하이비젼시스템,IT 장비 및 소재,Y,N,N,N
A142760,바이오리더스,제약 및 바이오,Y,N,N,N
A007160,사조산업,식음료,Y,N,N,N
A108790,인터파크,유통,Y,N,N,N
A014990,인디에프,섬유 및 의류,Y,N,N,N
A052420,오성첨단소재,디스플레이 장비 및 부품,Y,N,N,N
A151860,KG ETS,일반서비스,Y,N,N,N
A138490,코오롱플라스틱,자동차 및 관련부품,Y,N,N,N
A000700,유수홀딩스,지주사,Y,Y,N,N
A195990,에이비프로바이오,기계,Y,N,N,N
A014470,부방,가정용품,Y,N,N,N
A090470,제이스텍,디스플레이 장비 및 부품,Y,N,N,N
A039570,HDC아이콘트롤스,건설 및 건축자재,Y,N,N,N
A074430,아미노로직스,제약 및 바이오,Y,N,N,N
A102280,쌍방울,섬유 및 의류,Y,N,N,N
A027710,팜스토리,식음료,Y,N,N,N
A065130,탑엔지니어링,디스플레이 장비 및 부품,Y,N,N,N
A021320,KCC건설,건설 및 건축자재,Y,N,N,N
A138580,비즈니스온,IT서비스,Y,N,N,N
A160980,싸이맥스,반도체 관련장비 및 부품,Y,N,N,N
A004200,고려개발,건설 및 건축자재,Y,N,N,N
A015890,태경산업,철강 및 비철강,Y,N,N,N
A066310,큐에스아이,IT 장비 및 소재,Y,N,N,N
A053950,경남제약,제약 및 바이오,Y,N,N,N
A002450,삼익악기,레저산업,Y,N,N,N
A057030,YBM넷,일반서비스,Y,N,N,N
A122310,제노레이,의료기기 및 용품,Y,N,N,N
A049180,셀루메드,의료기기 및 용품,Y,N,N,N
A001570,금양,화학,Y,N,N,N
A005090,삼광글라스,종이 및 용기,Y,N,N,N
A041460,한국전자인증,IT서비스,Y,N,N,N
A004540,깨끗한나라,종이 및 용기,Y,N,N,N
A065650,메디프론,제약 및 바이오,Y,N,N,N
A095190,이엠코리아,기계,Y,N,N,N
A047820,초록뱀,미디어 및 엔터,Y,N,N,N
A003960,사조대림,식음료,Y,N,N,N
A003030,세아제강지주,지주사,Y,Y,N,N
A109740,디에스케이,디스플레이 장비 및 부품,Y,N,N,N
A047400,유니온머티리얼,자동차 및 관련부품,Y,N,N,N
A241820,피씨엘,의료기기 및 용품,Y,N,N,N
A003200,일신방직,섬유 및 의류,Y,N,N,N
A088290,이원컴포텍,자동차 및 관련부품,Y,N,N,N
A033240,자화전자,IT 장비 및 소재,Y,N,N,N
A060900,케이알피앤이,석유 및 가스,Y,N,N,N
A206560,덱스터,미디어 및 엔터,Y,N,N,N
A000390,삼화페인트,건설 및 건축자재,Y,N,N,N
A143210,핸즈코퍼레이션,자동차 및 관련부품,Y,N,N,N
A004060,SG세계물산,섬유 및 의류,Y,N,N,N
A158430,아톤,IT서비스,Y,N,N,N
A014970,삼륭물산,종이 및 용기,Y,N,N,N
A005160,동국산업,철강 및 비철강,Y,N,N,N
A065170,넥스트BT,식음료,Y,N,N,N
A223250,드림씨아이에스,제약 및 바이오,Y,N,N,N
A118990,모트렉스,자동차 및 관련부품,Y,N,N,N
A100700,세운메디칼,의료기기 및 용품,Y,N,N,N
A054800,아이디스홀딩스,지주사,Y,Y,N,N
A046210,파나진,의료기기 및 용품,Y,N,N,N
A089470,HDC현대EP,자동차 및 관련부품,Y,N,N,N
A043370,평화정공,자동차 및 관련부품,Y,N,N,N
A058110,멕아이씨에스,의료기기 및 용품,Y,N,N,N
A042510,라온시큐어,IT서비스,Y,N,N,N
A011150,CJ씨푸드,식음료,Y,N,N,N
A260930,씨티케이코스메틱스,가정용품,Y,N,N,N
A043220,에이치엘비파워,석유 및 가스,Y,N,N,N
A009460,한창제지,종이 및 용기,Y,N,N,N
A128820,대성산업,석유 및 가스,Y,N,N,N
A312610,에이에프더블류,IT 장비 및 소재,Y,N,N,N
A187420,제노포커스,제약 및 바이오,Y,N,N,N
A094480,갤럭시아컴즈,IT서비스,Y,N,N,N
A260660,알리코제약,제약 및 바이오,Y,N,N,N
A099220,SDN,에너지,Y,N,N,N
A131030,디에이치피코리아,제약 및 바이오,Y,N,N,N
A100250,진양홀딩스,지주사,Y,Y,N,N
A000320,노루홀딩스,지주사,Y,Y,N,N
A005740,크라운해태홀딩스,지주사,Y,Y,N,N
A064240,홈캐스트,가정용품,Y,N,N,N
A004150,한솔홀딩스,지주사,Y,Y,N,N
A002900,동양물산,기계,Y,N,N,N
A072870,메가스터디,일반서비스,Y,N,N,N
A004890,동일산업,철강 및 비철강,Y,N,N,N
A096630,에스코넥,IT 장비 및 소재,Y,N,N,N
A222040,코스맥스엔비티,식음료,Y,N,N,N
A117580,대성에너지,유틸리티,Y,N,N,N
A007210,벽산,건설 및 건축자재,Y,N,N,N
A064290,인텍플러스,반도체 관련장비 및 부품,Y,N,N,N
A004650,창해에탄올,식음료,Y,N,N,N
A067390,아스트,기계,Y,N,N,N
A004250,NPC,종이 및 용기,Y,N,N,N
A001460,BYC,섬유 및 의류,Y,N,N,N
A002460,화성산업,건설 및 건축자재,Y,N,N,N
A011320,유니크,자동차 및 관련부품,Y,N,N,N
A008970,동양철관,철강 및 비철강,Y,N,N,N
A093230,이아이디,석유 및 가스,Y,N,N,N
A042420,네오위즈홀딩스,지주사,Y,Y,N,N
A014570,고려제약,제약 및 바이오,Y,N,N,N
A011810,STX,일반서비스,Y,N,N,N
A065060,지엔코,섬유 및 의류,Y,N,N,N
A950130,엑세스바이오,의료기기 및 용품,N,N,N,N
A058610,에스피지,기계,Y,N,N,N
A263700,케어랩스,의료기기 및 용품,Y,N,N,N
A100090,삼강엠앤티,조선,Y,N,N,N
A086040,바이오톡스텍,제약 및 바이오,Y,N,N,N
A008040,사조동아원,식음료,Y,N,N,N
A002720,국제약품,제약 및 바이오,Y,N,N,N
A241690,유니테크노,자동차 및 관련부품,Y,N,N,N
A041910,에스텍파마,제약 및 바이오,Y,N,N,N
A007720,대명소노시즌,전기 및 전자기기,Y,N,N,N
A138610,나이벡,의료기기 및 용품,Y,N,N,N
A082210,옵트론텍,IT 장비 및 소재,Y,N,N,N
A024090,디씨엠,철강 및 비철강,Y,N,N,N
A001340,백광산업,화학,Y,N,N,N
A145210,세화아이엠씨,자동차 및 관련부품,Y,N,N,N
A078000,텔코웨어,통신,Y,N,N,N
A290380,대유,화학,Y,N,N,N
A005430,한국공항,운송 및 물류,Y,N,N,N
A083930,아바코,디스플레이 장비 및 부품,Y,N,N,N
A068790,DMS,디스플레이 장비 및 부품,Y,N,N,N
A241710,코스메카코리아,가정용품,Y,N,N,N
A148250,알엔투테크놀로지,IT 장비 및 소재,Y,N,N,N
A009470,삼화전기,IT 장비 및 소재,Y,N,N,N
A093920,서원인텍,IT 장비 및 소재,Y,N,N,N
A000520,삼일제약,제약 및 바이오,Y,N,N,N
A038880,아이에이,자동차 및 관련부품,Y,N,N,N
A004560,현대비앤지스틸,철강 및 비철강,Y,N,N,N
A068940,아이씨케이,전기 및 전자기기,Y,N,N,N
A039340,한국경제TV,미디어 및 엔터,Y,N,N,N
A204630,화이브라더스코리아,미디어 및 엔터,Y,N,N,N
